0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.457653647373540085e-01
1.794479280842664615e-02
2.940654005386371117e-01
8.915307294747080169e-01
3.588958561685329229e-02
5.881308010772742234e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.079187386538419835e-01
3.458787908794419552e-01
4.488568639547089734e-01
8.158374773076839670e-01
6.917575817588839104e-01
8.977137279094179467e-01
