0.000000000000000000e+00
0.000000000000000000e+00
5.940715162396708986e-03
9.005360903784929288e-03
1.188143032479341797e-02
1.801072180756985858e-02
1.782214548719012609e-02
2.701608271135478787e-02
2.376286064958683594e-02
3.602144361513971715e-02
2.970357581198354580e-02
4.502680451892464297e-02
3.564429097438025218e-02
5.403216542270957573e-02
4.158500613677696550e-02
6.303752632649450849e-02
4.752572129917367189e-02
7.204288723027943431e-02
5.346643646157037827e-02
8.104824813406436013e-02
5.940715162396709159e-02
9.005360903784928595e-02
6.534786678636379798e-02
9.905896994163422564e-02
7.128858194876050436e-02
1.080643308454191515e-01
7.722929711115721074e-02
1.170696917492040773e-01
8.317001227355393100e-02
1.260750526529890170e-01
8.911072743595063739e-02
1.350804135567739428e-01
9.505144259834734377e-02
1.440857744605588686e-01
1.009921577607440502e-01
1.530911353643437944e-01
1.069328729231407565e-01
1.620964962681287203e-01
1.128735880855374768e-01
1.711018571719136461e-01
1.188143032479341832e-01
1.801072180756985719e-01
1.247550184103308896e-01
1.891125789794835255e-01
1.306957335727275960e-01
1.981179398832684513e-01
1.366364487351243162e-01
2.071233007870533771e-01
1.425771638975210087e-01
2.161286616908383029e-01
1.485178790599177290e-01
2.251340225946232287e-01
1.544585942223144215e-01
2.341393834984081546e-01
1.603993093847111417e-01
2.431447444021930804e-01
1.663400245471078620e-01
2.521501053059780340e-01
1.722807397095045545e-01
2.611554662097629320e-01
1.782214548719012748e-01
2.701608271135478856e-01
1.841621700342979673e-01
2.791661880173327837e-01
1.901028851966946875e-01
2.881715489211177372e-01
1.960436003590914078e-01
2.971769098249026908e-01
2.019843155214881003e-01
3.061822707286875889e-01
2.079250306838848206e-01
3.151876316324725424e-01
2.138657458462815131e-01
3.241929925362574405e-01
2.198064610086782333e-01
3.331983534400423941e-01
2.257471761710749536e-01
3.422037143438272921e-01
2.316878913334716461e-01
3.512090752476122457e-01
2.376286064958683664e-01
3.602144361513971438e-01
2.435693216582650589e-01
3.692197970551820974e-01
2.495100368206617791e-01
3.782251579589670509e-01
2.554507519830584994e-01
3.872305188627519490e-01
2.613914671454551919e-01
3.962358797665369026e-01
2.673321823078518844e-01
4.052412406703218006e-01
2.732728974702486324e-01
4.142466015741067542e-01
2.792136126326453249e-01
4.232519624778916523e-01
2.851543277950420174e-01
4.322573233816766058e-01
2.910950429574387655e-01
4.412626842854615594e-01
2.970357581198354580e-01
4.502680451892464575e-01
3.029764732822321505e-01
